transcript_id,chromosome,gene_id,start,mean,mean_height,var,range,skew,peak_count,peak_location,peak_prominence,peak_width,peak_left,peak_right,entropy,annotated,peak_heights,rank,true_peak
ENSMUST00000213364.2,chr2,ENSMUSG00000121435.1,85888457,0.0,1.1428571428571428,0.0,1.0,,1.0,0.0,24.0,1.9600000000000009,0,0,0.0,85888227,24.0,0.0,False
ENSMUST00000216665.3,chr2,ENSMUSG00000050577.10,85950450,0.875776395201683,7.155555555555556,9.357239304039195,25.0,4.3157855371164064,3.0,0.0,287.0,1.9600000000000009,0,0,0.6038084540104969,85950566,287.0,1.0,False
ENSMUST00000216665.3,chr2,ENSMUSG00000050577.10,85950450,0.875776395201683,7.155555555555556,9.357239304039195,25.0,4.3157855371164064,3.0,12.0,3.0,5.880000000000003,9,14,0.6038084540104969,85950566,3.0,2.0,False
ENSMUST00000216665.3,chr2,ENSMUSG00000050577.10,85950450,0.875776395201683,7.155555555555556,9.357239304039195,25.0,4.3157855371164064,3.0,24.0,1.0,1.9599999999999937,23,24,0.6038084540104969,85950566,1.0,3.0,False
ENSMUST00000216566.3,chr2,ENSMUSG00000075204.4,85966469,28.21428571641445,3.64,12.102433281004709,30.0,-5.58352961650151,3.0,29.0,169.0,1.9599999999999937,28,29,0.4071863111963364,85966273,169.0,1.0,False
ENSMUST00000216566.3,chr2,ENSMUSG00000075204.4,85966469,28.21428571641445,3.64,12.102433281004709,30.0,-5.58352961650151,3.0,0.0,1.0,1.9600000000000009,0,0,0.4071863111963364,85966273,1.0,2.0,False
ENSMUST00000216566.3,chr2,ENSMUSG00000075204.4,85966469,28.21428571641445,3.64,12.102433281004709,30.0,-5.58352961650151,3.0,13.0,1.0,1.9600000000000009,12,13,0.4071863111963364,85966273,1.0,3.0,False
ENSMUST00000099908.6,chr2,ENSMUSG00000075202.6,85992227,38.25853659212589,3.4166666666666665,17.557549077929803,40.0,-7.562433316270903,4.0,39.0,193.0,1.9599999999999937,38,39,0.354854880695078,85992177,193.0,1.0,False
ENSMUST00000099908.6,chr2,ENSMUSG00000075202.6,85992227,38.25853659212589,3.4166666666666665,17.557549077929803,40.0,-7.562433316270903,4.0,2.0,1.0,1.9600000000000009,1,2,0.354854880695078,85992177,1.0,2.0,False
ENSMUST00000099908.6,chr2,ENSMUSG00000075202.6,85992227,38.25853659212589,3.4166666666666665,17.557549077929803,40.0,-7.562433316270903,4.0,18.0,1.0,1.9600000000000009,17,18,0.354854880695078,85992177,1.0,3.0,False
ENSMUST00000099908.6,chr2,ENSMUSG00000075202.6,85992227,38.25853659212589,3.4166666666666665,17.557549077929803,40.0,-7.562433316270903,4.0,29.0,1.0,2.9599999999999937,28,30,0.354854880695078,85992177,1.0,4.0,False
ENSMUST00000215138.3,chr2,ENSMUSG00000075199.4,86016089,9.442307695746422,1.6774193548387097,4.092825443786984,11.0,-4.027049965305479,2.0,10.0,47.0,1.9600000000000009,9,10,0.4446431100911842,86016028,47.0,1.0,False
ENSMUST00000215138.3,chr2,ENSMUSG00000075199.4,86016089,9.442307695746422,1.6774193548387097,4.092825443786984,11.0,-4.027049965305479,2.0,0.0,2.0,1.9600000000000009,0,0,0.4446431100911842,86016028,2.0,2.0,False
ENSMUST00000099902.2,chr2,ENSMUSG00000075197.4,86048220,34.09138381481171,6.839285714285714,13.252745604646563,36.0,-5.686989970778978,3.0,35.0,346.0,1.9599999999999937,34,35,0.572964514178179,86048053,346.0,1.0,False
ENSMUST00000099902.2,chr2,ENSMUSG00000075197.4,86048220,34.09138381481171,6.839285714285714,13.252745604646563,36.0,-5.686989970778978,3.0,0.0,1.0,1.9600000000000009,0,0,0.572964514178179,86048053,1.0,2.0,False
ENSMUST00000099902.2,chr2,ENSMUSG00000075197.4,86048220,34.09138381481171,6.839285714285714,13.252745604646563,36.0,-5.686989970778978,3.0,16.0,1.0,1.9600000000000009,15,16,0.572964514178179,86048053,1.0,3.0,False
ENSMUST00000215607.3,chr2,ENSMUSG00000075195.4,86070666,12.405063286423683,2.323529411764706,4.4435186668803075,14.0,-3.9782755496201965,2.0,13.0,72.0,1.9600000000000009,12,13,0.41245934871663925,86070634,72.0,1.0,False
ENSMUST00000215607.3,chr2,ENSMUSG00000075195.4,86070666,12.405063286423683,2.323529411764706,4.4435186668803075,14.0,-3.9782755496201965,2.0,0.0,1.0,1.9600000000000009,0,0,0.41245934871663925,86070634,1.0,2.0,False
ENSMUST00000099900.2,chr2,ENSMUSG00000075195.4,86067474,0.0,0.09523809523809523,0.0,1.0,,1.0,0.0,2.0,1.9600000000000009,0,0,0.0,86067178,2.0,0.0,False
ENSMUST00000099899.3,chr2,ENSMUSG00000075194.4,86086046,14.327999994158745,3.4722222222222223,5.660416000000002,16.0,-4.052344813990626,2.0,15.0,113.0,1.9600000000000009,14,15,0.5172980993693516,86086062,113.0,1.0,False
ENSMUST00000099899.3,chr2,ENSMUSG00000075194.4,86086046,14.327999994158745,3.4722222222222223,5.660416000000002,16.0,-4.052344813990626,2.0,3.0,1.0,2.960000000000001,2,4,0.5172980993693516,86086062,1.0,2.0,False
ENSMUST00000217245.2,chr2,ENSMUSG00000075193.3,86109526,9.714285716414452,1.5806451612903225,2.2857142857142856,11.0,-5.709963292899194,2.0,10.0,47.0,1.9600000000000009,9,10,0.19882157810301943,86109362,47.0,1.0,False
ENSMUST00000217245.2,chr2,ENSMUSG00000075193.3,86109526,9.714285716414452,1.5806451612903225,2.2857142857142856,11.0,-5.709963292899194,2.0,0.0,1.0,1.9600000000000009,0,0,0.19882157810301943,86109362,1.0,2.0,False
ENSMUST00000054746.5,chr2,ENSMUSG00000047149.6,86128161,0.7916666716337204,3.5,9.45064484126984,28.0,5.2475457843415505,3.0,0.0,153.0,1.9600000000000009,0,0,0.49004721581083915,86128160,153.0,1.0,False
ENSMUST00000054746.5,chr2,ENSMUSG00000047149.6,86128161,0.7916666716337204,3.5,9.45064484126984,28.0,5.2475457843415505,3.0,12.0,3.0,2.9499999999999993,10,12,0.49004721581083915,86128160,3.0,2.0,False
ENSMUST00000054746.5,chr2,ENSMUSG00000047149.6,86128161,0.7916666716337204,3.5,9.45064484126984,28.0,5.2475457843415505,3.0,27.0,1.0,1.9599999999999937,26,27,0.49004721581083915,86128160,1.0,3.0,False
ENSMUST00000099895.2,chr2,ENSMUSG00000075190.3,86163682,15.010752692818642,2.5135135135135136,8.677303734535787,17.0,-3.236215199675821,2.0,16.0,81.0,1.9600000000000009,15,16,0.645550471938771,86163699,81.0,1.0,False
ENSMUST00000099895.2,chr2,ENSMUSG00000075190.3,86163682,15.010752692818642,2.5135135135135136,8.677303734535787,17.0,-3.236215199675821,2.0,4.0,2.0,1.9600000000000009,3,4,0.645550471938771,86163699,2.0,2.0,False
ENSMUST00000216939.2,chr2,ENSMUSG00000111010.2,86224508,13.528985500335693,3.942857142857143,3.8578554925435835,15.0,-4.91766780383464,2.0,14.0,127.0,1.9600000000000009,13,14,0.4089237855415494,86224297,127.0,1.0,False
ENSMUST00000216939.2,chr2,ENSMUSG00000111010.2,86224508,13.528985500335693,3.942857142857143,3.8578554925435835,15.0,-4.91766780383464,2.0,3.0,1.0,1.9600000000000009,2,3,0.4089237855415494,86224297,1.0,2.0,False
ENSMUST00000099889.2,chr2,ENSMUSG00000075185.2,86244593,29.849999994039536,3.076923076923077,18.527499999999996,32.0,-4.5464113731241875,3.0,31.0,145.0,1.9599999999999937,30,31,0.5216871623801848,86244395,145.0,1.0,False
ENSMUST00000099889.2,chr2,ENSMUSG00000075185.2,86244593,29.849999994039536,3.076923076923077,18.527499999999996,32.0,-4.5464113731241875,3.0,14.0,2.0,1.9600000000000009,13,14,0.5216871623801848,86244395,2.0,2.0,False
ENSMUST00000099889.2,chr2,ENSMUSG00000075185.2,86244593,29.849999994039536,3.076923076923077,18.527499999999996,32.0,-4.5464113731241875,3.0,0.0,1.0,1.9600000000000009,0,0,0.5216871623801848,86244395,1.0,3.0,False
ENSMUST00000105213.5,chr2,ENSMUSG00000090059.5,86253982,35.11363635957241,7.719298245614035,15.0870867768595,37.0,-5.866741507098098,4.0,36.0,406.0,1.9599999999999937,35,36,0.4860733610453938,86254019,406.0,1.0,False
ENSMUST00000105213.5,chr2,ENSMUSG00000090059.5,86253982,35.11363635957241,7.719298245614035,15.0870867768595,37.0,-5.866741507098098,4.0,24.0,2.0,4.939999999999998,20,24,0.4860733610453938,86254019,2.0,2.0,False
ENSMUST00000105213.5,chr2,ENSMUSG00000090059.5,86253982,35.11363635957241,7.719298245614035,15.0870867768595,37.0,-5.866741507098098,4.0,0.0,1.0,2.960000000000001,0,1,0.4860733610453938,86254019,1.0,3.0,False
ENSMUST00000105213.5,chr2,ENSMUSG00000090059.5,86253982,35.11363635957241,7.719298245614035,15.0870867768595,37.0,-5.866741507098098,4.0,14.0,1.0,1.9600000000000009,13,14,0.4860733610453938,86254019,1.0,4.0,False
ENSMUST00000213789.3,chr2,ENSMUSG00000111306.3,86281000,13.246575340628624,4.171428571428572,5.761118408707075,15.0,-3.515983043933223,2.0,14.0,129.0,1.967656250000001,13,14,0.6160288341876239,86280936,129.0,1.0,False
ENSMUST00000213789.3,chr2,ENSMUSG00000111306.3,86281000,13.246575340628624,4.171428571428572,5.761118408707075,15.0,-3.515983043933223,2.0,2.0,1.0,2.960000000000001,1,3,0.6160288341876239,86280936,1.0,2.0,False
ENSMUST00000216534.2,chr2,ENSMUSG00000111772.3,86314155,0.0,0.2857142857142857,0.0,1.0,,1.0,0.0,6.0,1.9600000000000009,0,0,0.0,86314085,6.0,0.0,False
ENSMUST00000076263.2,chr2,ENSMUSG00000060742.2,86338541,0.13793103396892548,2.230769230769231,0.5671819262782403,6.0,5.579660981228798,1.0,0.0,56.0,1.9600000000000009,0,0,0.1738965505262752,86338804,56.0,0.0,False
ENSMUST00000117978.2,chr2,ENSMUSG00000080924.2,86360631,14.606557384133339,5.083333333333333,3.2878258532652525,16.0,-5.7624523679312585,2.0,15.0,171.0,1.9600000000000009,14,15,0.37939544579727313,86360772,171.0,1.0,False
ENSMUST00000117978.2,chr2,ENSMUSG00000080924.2,86360631,14.606557384133339,5.083333333333333,3.2878258532652525,16.0,-5.7624523679312585,2.0,2.0,1.0,1.9600000000000009,1,2,0.37939544579727313,86360772,1.0,2.0,False
ENSMUST00000213185.2,chr2,ENSMUSG00000110912.2,86388735,35.02400000393391,4.385964912280702,13.455424,37.0,-5.335867772723664,3.0,36.0,226.0,1.9599999999999937,35,36,0.5505691640362289,86388580,226.0,1.0,False
ENSMUST00000213185.2,chr2,ENSMUSG00000110912.2,86388735,35.02400000393391,4.385964912280702,13.455424,37.0,-5.335867772723664,3.0,25.0,3.0,2.9199999999999946,24,26,0.5505691640362289,86388580,3.0,2.0,False
ENSMUST00000213185.2,chr2,ENSMUSG00000110912.2,86388735,35.02400000393391,4.385964912280702,13.455424,37.0,-5.335867772723664,3.0,0.0,1.0,1.9600000000000009,0,0,0.5505691640362289,86388580,1.0,3.0,False
ENSMUST00000214566.3,chr2,ENSMUSG00000075176.4,86492363,0.0,0.6666666666666666,0.0,1.0,,1.0,0.0,14.0,1.9600000000000009,0,0,0.0,86492364,14.0,0.0,False
ENSMUST00000099875.2,chr2,ENSMUSG00000075172.4,86585192,11.25,0.3157894736842105,46.854166666666664,18.0,-0.617073906968564,2.0,17.0,6.0,1.9600000000000009,16,17,1.5890269151739727,86585081,6.0,1.0,False
ENSMUST00000099875.2,chr2,ENSMUSG00000075172.4,86585192,11.25,0.3157894736842105,46.854166666666664,18.0,-0.617073906968564,2.0,5.0,1.0,1.9600000000000009,4,5,1.5890269151739727,86585081,1.0,2.0,False
ENSMUST00000055273.2,chr2,ENSMUSG00000047969.6,86615900,0.380952388048172,2.1724137931034484,2.489795918367347,9.0,4.134245842071828,1.0,0.0,59.0,1.9600000000000009,0,0,0.302483876366813,86616075,59.0,0.0,False
ENSMUST00000216117.2,chr2,ENSMUSG00000078420.7,86640601,21.359223306179047,7.186046511627907,6.029534671819524,23.0,-5.414547231490792,3.0,22.0,280.0,1.9599999999999973,21,22,0.4988834151409206,86640363,280.0,1.0,False
ENSMUST00000216117.2,chr2,ENSMUSG00000078420.7,86640601,21.359223306179047,7.186046511627907,6.029534671819524,23.0,-5.414547231490792,3.0,12.0,2.0,1.6333333333333329,11,12,0.4988834151409206,86640363,3.0,2.0,False
ENSMUST00000216117.2,chr2,ENSMUSG00000078420.7,86640601,21.359223306179047,7.186046511627907,6.029534671819524,23.0,-5.414547231490792,3.0,0.0,1.0,2.960000000000001,0,1,0.4988834151409206,86640363,1.0,3.0,False
ENSMUST00000217509.2,chr2,ENSMUSG00000044213.5,86654940,15.822006478905678,0.07603346456692914,52665.518480116465,4044.0,17.48837279833005,3.0,2.0,282.0,1.9600000000000009,1,2,0.528886343299845,86655006,282.0,1.0,False
ENSMUST00000217509.2,chr2,ENSMUSG00000044213.5,86654940,15.822006478905678,0.07603346456692914,52665.518480116465,4044.0,17.48837279833005,3.0,20.0,2.0,1.9600000000000009,19,20,0.528886343299845,86655006,2.0,2.0,False
ENSMUST00000217509.2,chr2,ENSMUSG00000044213.5,86654940,15.822006478905678,0.07603346456692914,52665.518480116465,4044.0,17.48837279833005,3.0,4043.0,1.0,1.9600000000000364,4042,4043,0.528886343299845,86655006,1.0,3.0,False
ENSMUST00000099874.2,chr2,ENSMUSG00000075171.4,86682012,27.122033894062042,6.020408163265306,7.93765010054582,29.0,-4.990265592991775,3.0,28.0,256.0,1.9599999999999937,27,28,0.656681685110962,86682041,256.0,1.0,False
ENSMUST00000099874.2,chr2,ENSMUSG00000075171.4,86682012,27.122033894062042,6.020408163265306,7.93765010054582,29.0,-4.990265592991775,3.0,13.0,2.0,1.9600000000000009,12,13,0.656681685110962,86682041,2.0,2.0,False
ENSMUST00000099874.2,chr2,ENSMUSG00000075171.4,86682012,27.122033894062042,6.020408163265306,7.93765010054582,29.0,-4.990265592991775,3.0,0.0,1.0,1.9600000000000009,0,0,0.656681685110962,86682041,1.0,3.0,False
ENSMUST00000217403.2,chr2,ENSMUSG00000075170.5,86722710,27.450000002980232,4.081632653061225,8.607499999999998,29.0,-6.9346301210876184,3.0,28.0,189.0,1.9599999999999937,27,28,0.33100349370547577,86722561,189.0,1.0,False
ENSMUST00000217403.2,chr2,ENSMUSG00000075170.5,86722710,27.450000002980232,4.081632653061225,8.607499999999998,29.0,-6.9346301210876184,3.0,6.0,1.0,1.9600000000000009,5,6,0.33100349370547577,86722561,1.0,2.0,False
ENSMUST00000217403.2,chr2,ENSMUSG00000075170.5,86722710,27.450000002980232,4.081632653061225,8.607499999999998,29.0,-6.9346301210876184,3.0,17.0,1.0,1.9600000000000009,16,17,0.33100349370547577,86722561,1.0,3.0,False
ENSMUST00000214901.2,chr2,ENSMUSG00000111322.2,86771693,15.05882352590561,0.918918918918919,10.467128027681659,17.0,-3.5911645346902366,2.0,16.0,31.0,1.9600000000000009,15,16,0.39537219111499866,86771545,31.0,1.0,False
ENSMUST00000214901.2,chr2,ENSMUSG00000111322.2,86771693,15.05882352590561,0.918918918918919,10.467128027681659,17.0,-3.5911645346902366,2.0,0.0,1.0,1.9600000000000009,0,0,0.39537219111499866,86771545,1.0,2.0,False
ENSMUST00000213456.2,chr2,ENSMUSG00000075168.5,86791019,16.87000000476837,2.5,10.073099999999997,20.0,-3.1860746285175194,2.0,18.0,84.0,1.9718072289156616,17,18,0.7757785068060247,86791038,84.0,1.0,False
ENSMUST00000213456.2,chr2,ENSMUSG00000075168.5,86791019,16.87000000476837,2.5,10.073099999999997,20.0,-3.1860746285175194,2.0,8.0,3.0,2.9499999999999993,7,9,0.7757785068060247,86791038,3.0,2.0,False
ENSMUST00000094913.6,chr2,ENSMUSG00000070875.6,86809114,25.88947369158268,7.916666666666667,13.466731301939058,28.0,-4.059635858461834,2.0,27.0,332.0,1.9629607250755257,26,27,0.7235142539912105,86809142,332.0,1.0,False
ENSMUST00000094913.6,chr2,ENSMUSG00000070875.6,86809114,25.88947369158268,7.916666666666667,13.466731301939058,28.0,-4.059635858461834,2.0,8.0,4.0,1.9600000000000009,7,8,0.7235142539912105,86809142,4.0,2.0,False
ENSMUST00000215972.2,chr2,ENSMUSG00000075166.3,86857415,8.319148942828178,1.5666666666666667,4.38750565866908,10.0,-3.009590917217631,1.0,9.0,42.0,1.9600000000000009,8,9,0.5101024109036443,86857425,42.0,0.0,False
ENSMUST00000099869.2,chr2,ENSMUSG00000075166.3,86852863,22.16535432636738,2.8863636363636362,10.138012276024556,24.0,-4.6747599724271796,3.0,23.0,116.0,1.9599999999999937,22,23,0.45454230097369036,86852887,116.0,1.0,False
ENSMUST00000099869.2,chr2,ENSMUSG00000075166.3,86852863,22.16535432636738,2.8863636363636362,10.138012276024556,24.0,-4.6747599724271796,3.0,0.0,1.0,1.9600000000000009,0,0,0.45454230097369036,86852887,1.0,2.0,False
ENSMUST00000099869.2,chr2,ENSMUSG00000075166.3,86852863,22.16535432636738,2.8863636363636362,10.138012276024556,24.0,-4.6747599724271796,3.0,12.0,1.0,1.9600000000000009,11,12,0.45454230097369036,86852887,1.0,3.0,False
ENSMUST00000215978.3,chr2,ENSMUSG00000075165.4,86864577,2327.148471608758,0.09662447257383966,47452.46703914876,2350.0,-10.558693808642301,4.0,2348.0,197.0,2.9493333333334704,2346,2349,0.6558127967105208,86866876,197.0,1.0,False
ENSMUST00000215978.3,chr2,ENSMUSG00000075165.4,86864577,2327.148471608758,0.09662447257383966,47452.46703914876,2350.0,-10.558693808642301,4.0,0.0,1.0,1.9600000000000009,0,0,0.6558127967105208,86866876,1.0,2.0,False
ENSMUST00000215978.3,chr2,ENSMUSG00000075165.4,86864577,2327.148471608758,0.09662447257383966,47452.46703914876,2350.0,-10.558693808642301,4.0,13.0,1.0,1.9600000000000009,12,13,0.6558127967105208,86866876,1.0,3.0,False
ENSMUST00000215978.3,chr2,ENSMUSG00000075165.4,86864577,2327.148471608758,0.09662447257383966,47452.46703914876,2350.0,-10.558693808642301,4.0,2338.0,1.0,1.9600000000000364,2337,2338,0.6558127967105208,86866876,1.0,4.0,False
ENSMUST00000217650.2,chr2,ENSMUSG00000075164.3,86882719,23.05970148742199,1.488888888888889,14.026286478057473,25.0,-4.685333166785482,3.0,24.0,61.0,1.9599999999999937,23,24,0.4412657525895948,86882618,61.0,1.0,False
ENSMUST00000217650.2,chr2,ENSMUSG00000075164.3,86882719,23.05970148742199,1.488888888888889,14.026286478057473,25.0,-4.685333166785482,3.0,0.0,1.0,1.9600000000000009,0,0,0.4412657525895948,86882618,1.0,2.0,False
ENSMUST00000217650.2,chr2,ENSMUSG00000075164.3,86882719,23.05970148742199,1.488888888888889,14.026286478057473,25.0,-4.685333166785482,3.0,12.0,1.0,1.9600000000000009,11,12,0.4412657525895948,86882618,1.0,3.0,False
ENSMUST00000214049.2,chr2,ENSMUSG00000075163.6,86906144,16.467741936445236,6.526315789473684,4.24089490114464,18.0,-4.861360750930988,2.0,17.0,228.0,1.9600000000000009,16,17,0.4314763884281013,86906162,228.0,1.0,False
ENSMUST00000214049.2,chr2,ENSMUSG00000075163.6,86906144,16.467741936445236,6.526315789473684,4.24089490114464,18.0,-4.861360750930988,2.0,2.0,1.0,1.9600000000000009,1,2,0.4314763884281013,86906162,1.0,2.0,False
ENSMUST00000079966.4,chr2,ENSMUSG00000070857.5,87043058,1.3466666638851166,1.9736842105263157,12.973155555555556,18.0,2.94674925380578,2.0,0.0,63.0,1.9600000000000009,0,0,0.7263513944778317,87043237,63.0,1.0,False
ENSMUST00000079966.4,chr2,ENSMUSG00000070857.5,87043058,1.3466666638851166,1.9736842105263157,12.973155555555556,18.0,2.94674925380578,2.0,10.0,2.0,2.9400000000000013,8,10,0.7263513944778317,87043237,2.0,2.0,False
ENSMUST00020182258.1,chr2,ENSMUSG00002076800.1,87087296,169.01123595237732,1.8445595854922279,84.44931195556114,173.0,-17.511669928628905,3.0,170.0,320.0,1.9599999999999795,169,170,0.5628119485656381,87087249,320.0,1.0,False
ENSMUST00020182258.1,chr2,ENSMUSG00002076800.1,87087296,169.01123595237732,1.8445595854922279,84.44931195556114,173.0,-17.511669928628905,3.0,157.0,3.0,2.9499999999999886,156,158,0.5628119485656381,87087249,3.0,2.0,False
ENSMUST00020182258.1,chr2,ENSMUSG00002076800.1,87087296,169.01123595237732,1.8445595854922279,84.44931195556114,173.0,-17.511669928628905,3.0,0.0,1.0,1.9600000000000009,0,0,0.5628119485656381,87087249,1.0,3.0,False
ENSMUST00000216364.4,chr2,ENSMUSG00000070855.9,87097606,0.7244897931814194,2.6486486486486487,6.995522698875469,17.0,4.3489377697892655,2.0,0.0,88.0,1.9600000000000009,0,0,0.5308707792819342,87097877,88.0,1.0,False
ENSMUST00000216364.4,chr2,ENSMUSG00000070855.9,87097606,0.7244897931814194,2.6486486486486487,6.995522698875469,17.0,4.3489377697892655,2.0,15.0,1.0,2.960000000000001,14,16,0.5308707792819342,87097877,1.0,2.0,False
ENSMUST00000118736.4,chr2,ENSMUSG00000089732.6,87113286,1.0704225301742554,2.0285714285714285,10.48799841301329,15.0,2.9796764473731416,2.0,0.0,63.0,1.9600000000000009,0,0,0.5399569949473593,87113555,63.0,1.0,False
ENSMUST00000118736.4,chr2,ENSMUSG00000089732.6,87113286,1.0704225301742554,2.0285714285714285,10.48799841301329,15.0,2.9796764473731416,2.0,12.0,3.0,2.9200000000000017,10,12,0.5399569949473593,87113555,3.0,2.0,False
ENSMUST00000120328.2,chr2,ENSMUSG00000083550.2,87134919,0.9220779240131378,1.925,9.760161916006071,20.0,4.094634869591674,2.0,0.0,68.0,1.9600000000000009,0,0,0.5814792832275146,87135082,68.0,1.0,False
ENSMUST00000120328.2,chr2,ENSMUSG00000083550.2,87134919,0.9220779240131378,1.925,9.760161916006071,20.0,4.094634869591674,2.0,19.0,1.0,1.9600000000000009,18,19,0.5814792832275146,87135082,1.0,2.0,False
ENSMUST00000215163.3,chr2,ENSMUSG00000081234.4,87185022,1.1435406655073166,3.073529411764706,24.945903253130655,48.0,6.5989480010933335,3.0,0.0,189.0,1.9600000000000009,0,0,0.544118763817631,87185158,189.0,1.0,False
ENSMUST00000215163.3,chr2,ENSMUSG00000081234.4,87185022,1.1435406655073166,3.073529411764706,24.945903253130655,48.0,6.5989480010933335,3.0,12.0,3.0,3.91,10,13,0.544118763817631,87185158,3.0,2.0,False
ENSMUST00000215163.3,chr2,ENSMUSG00000081234.4,87185022,1.1435406655073166,3.073529411764706,24.945903253130655,48.0,6.5989480010933335,3.0,47.0,1.0,1.9599999999999937,46,47,0.544118763817631,87185158,1.0,3.0,False
ENSMUST00000058737.5,chr2,ENSMUSG00000081234.4,87187770,0.8189473748207092,8.189655172413794,11.453535734072021,38.0,5.87504516259264,4.0,0.0,433.0,1.9622685185185187,0,0,0.5232276960265874,87187769,433.0,1.0,False
ENSMUST00000058737.5,chr2,ENSMUSG00000081234.4,87187770,0.8189473748207092,8.189655172413794,11.453535734072021,38.0,5.87504516259264,4.0,10.0,3.0,1.9600000000000009,9,10,0.5232276960265874,87187769,4.0,2.0,False
ENSMUST00000058737.5,chr2,ENSMUSG00000081234.4,87187770,0.8189473748207092,8.189655172413794,11.453535734072021,38.0,5.87504516259264,4.0,24.0,2.0,1.9599999999999937,23,24,0.5232276960265874,87187769,2.0,3.0,False
ENSMUST00000058737.5,chr2,ENSMUSG00000081234.4,87187770,0.8189473748207092,8.189655172413794,11.453535734072021,38.0,5.87504516259264,4.0,37.0,1.0,1.9599999999999937,36,37,0.5232276960265874,87187769,1.0,4.0,False
ENSMUST00000118646.2,chr2,ENSMUSG00000082028.2,87224005,0.6666666716337204,3.272727272727273,12.296296296296298,46.0,9.908789258836348,3.0,0.0,198.0,1.9600000000000009,0,0,0.4518023343362717,87223826,198.0,1.0,False
ENSMUST00000118646.2,chr2,ENSMUSG00000082028.2,87224005,0.6666666716337204,3.272727272727273,12.296296296296298,46.0,9.908789258836348,3.0,14.0,1.0,1.9600000000000009,13,14,0.4518023343362717,87223826,1.0,2.0,False
ENSMUST00000118646.2,chr2,ENSMUSG00000082028.2,87224005,0.6666666716337204,3.272727272727273,12.296296296296298,46.0,9.908789258836348,3.0,45.0,1.0,1.9599999999999937,44,45,0.4518023343362717,87223826,1.0,3.0,False
ENSMUST00000215909.2,chr2,ENSMUSG00000050772.3,87260619,0.7857142835855484,2.5925925925925926,13.696938775510205,34.0,6.343989575121497,3.0,0.0,130.0,1.9600000000000009,0,0,0.3883452098496619,87260618,130.0,1.0,False
ENSMUST00000215909.2,chr2,ENSMUSG00000050772.3,87260619,0.7857142835855484,2.5925925925925926,13.696938775510205,34.0,6.343989575121497,3.0,20.0,1.0,1.9600000000000009,19,20,0.3883452098496619,87260618,1.0,2.0,False
ENSMUST00000215909.2,chr2,ENSMUSG00000050772.3,87260619,0.7857142835855484,2.5925925925925926,13.696938775510205,34.0,6.343989575121497,3.0,33.0,1.0,1.9599999999999937,32,33,0.3883452098496619,87260618,1.0,3.0,False
ENSMUST00000213366.3,chr2,ENSMUSG00000058194.4,87284090,0.5901639312505722,3.588235294117647,5.307444235420586,14.0,4.053378304216436,2.0,0.0,113.0,1.9600000000000009,0,0,0.40264881328461505,87284305,113.0,1.0,False
ENSMUST00000213366.3,chr2,ENSMUSG00000058194.4,87284090,0.5901639312505722,3.588235294117647,5.307444235420586,14.0,4.053378304216436,2.0,11.0,2.0,4.940000000000001,7,11,0.40264881328461505,87284305,2.0,2.0,False
ENSMUST00000071355.2,chr2,ENSMUSG00000058194.4,87287511,1.1379310339689255,2.577777777777778,14.687871581450654,25.0,4.008222936360622,3.0,0.0,103.0,1.9600000000000009,0,0,0.6098580992644955,87287510,103.0,1.0,False
ENSMUST00000071355.2,chr2,ENSMUSG00000058194.4,87287511,1.1379310339689255,2.577777777777778,14.687871581450654,25.0,4.008222936360622,3.0,13.0,1.0,1.9600000000000009,12,13,0.6098580992644955,87287510,1.0,2.0,False
ENSMUST00000071355.2,chr2,ENSMUSG00000058194.4,87287511,1.1379310339689255,2.577777777777778,14.687871581450654,25.0,4.008222936360622,3.0,24.0,1.0,1.9599999999999937,23,24,0.6098580992644955,87287510,1.0,3.0,False
ENSMUST00000026957.4,chr2,ENSMUSG00000025839.4,87322958,3.4000000059604645,0.8,2.04,5.0,-1.9603921301586928,1.0,4.0,17.0,1.9600000000000009,3,4,0.42270908780599087,87322763,17.0,0.0,False
ENSMUST00000122437.2,chr2,ENSMUSG00000081762.2,87348019,27.470085471868515,2.3877551020408165,13.274746146541013,29.0,-7.3286572211332235,2.0,28.0,113.0,1.9599999999999937,27,28,0.17270887294532652,87347845,113.0,1.0,False
ENSMUST00000122437.2,chr2,ENSMUSG00000081762.2,87348019,27.470085471868515,2.3877551020408165,13.274746146541013,29.0,-7.3286572211332235,2.0,0.0,2.0,1.9600000000000009,0,0,0.17270887294532652,87347845,2.0,2.0,False
ENSMUST00000120590.2,chr2,ENSMUSG00000082417.2,87377705,21.844978168606758,0.11989528795811519,31221.986885261525,3800.0,21.327288234370602,3.0,14.0,428.0,1.9600000000000009,13,14,0.3893020689753438,87377547,428.0,1.0,False
ENSMUST00000120590.2,chr2,ENSMUSG00000082417.2,87377705,21.844978168606758,0.11989528795811519,31221.986885261525,3800.0,21.327288234370602,3.0,0.0,2.0,2.960000000000001,0,1,0.3893020689753438,87377547,2.0,2.0,False
ENSMUST00000120590.2,chr2,ENSMUSG00000082417.2,87377705,21.844978168606758,0.11989528795811519,31221.986885261525,3800.0,21.327288234370602,3.0,3799.0,1.0,1.9600000000000364,3798,3799,0.3893020689753438,87377547,1.0,3.0,False
